id,url,commercial_landlord,title,price_euros,size_sqm,available_rooms,capacity,available_spots_wg,male_flatmates,female_flatmates,diverse_flatmates,published_on,published_at,address,city,crawler,latitude,longitude,available_from,available_to,details_searched,cold_rent_euros,mandatory_costs_euros,extra_costs_euros,transfer_costs_euros,deposit,zip_code,wg_possible,building_type,building_floor,furniture,kitchen,heating,public_transport_distance,parking,home_total_size,smoking,schufa_needed,type_offer_simple,min_age_flatmates,max_age_flatmates,gender_searched,min_age_searched,max_age_searched,construction_year,energy_certificate,energy_usage,energy_efficiency_class,heating_energy_source,price_per_sqm_warm,price_per_sqm_cold,number_languages,internet_speed,toilet,internet_dsl,internet_wlan,internet_flatrate,shower_type_badewanne,shower_type_dusche,floor_type_dielen,floor_type_parkett,floor_type_laminat,floor_type_teppich,floor_type_fliesen,floor_type_pvc,floor_type_fußbodenheizung,extras_waschmaschine,extras_spuelmaschine,extras_terrasse,extras_balkon,extras_garten,extras_gartenmitbenutzung,extras_keller,extras_aufzug,extras_haustiere,extras_fahrradkeller,extras_dachboden,languages_deutsch,languages_englisch,wg_type_studenten,wg_type_keine_zweck,wg_type_maenner,wg_type_business,wg_type_wohnheim,wg_type_vegetarisch_vegan,wg_type_alleinerziehende,wg_type_funktionale,wg_type_berufstaetigen,wg_type_gemischte,wg_type_mit_kindern,wg_type_verbindung,wg_type_lgbtqia,wg_type_senioren,wg_type_inklusive,wg_type_wg_neugruendung,tv_kabel,tv_satellit,day_of_week_publication,days_available,rental_length_term,furniture_numerical,kitchen_numerical,smoking_numerical,age_category_searched,room_size_house_fraction,flat_with_kids,km_to_centroid,comfort_leisure_spots,comfort_warehouse,activities_education,mobility_public_transport_bus,activities_economic,comfort_industrial,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,activities_supermarket,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_street_secondary,mobility_public_transport_rail,activities_retail,social_life_night_life,comfort_green_natural,comfort_railway,mobility_bike_infraestructure,comfort_green_forests,mobility_street_primary,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,activities_post,comfort_green_parks,comfort_street_motorway,sin_degrees_to_centroid,cos_degrees_to_centroid,sin_published_at,cos_published_at,sin_day_week_int,cos_day_week_int
9477779,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9477779.html,0.0,Berliner Altbau in ruhiger und zentraler Lage,620.0,23.0,1.0,3.0,1.0,0.0,2.0,0.0,2022-07-12,13,"Florastrasse Wollankstrasse, 13189, Berlin",Berlin,WG-Gesucht,52.5664587,13.3967508,2023-01-10,,1,500.0,120.0,0.0,0.0,620.0,13189.0,1.0,Altbau,,teilmöbliert,,Gasheizung,3.0,no_answer,90.0,Rauchen nicht erwünscht,1.0,WG,20.0,50.0,Frau,20.0,35.0,1900.0,Verbrauchsausweis,100.0,5.0,gas,20.666666666666668,16.666666666666668,1.0,5.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,730,plus540days,0.5,0.0,0.0,30_40,0.25555555555555554,0.0,7.174397701032503,0.0167690010771199,0.0088450455702191,0.0387363446572585,0.4615667412843553,0.0189045134919622,0.3383675846706502,0.0,0.8174175097725771,0.011343736558495,0.0397336725602417,0.06966884554324,0.0,0.0572855824951656,0.0155421435972623,0.3113048179039606,1.4347993614161991,0.3353029922079123,0.675122033408506,0.2792807661664455,0.238927808780019,1.0532201428309067,0.0,0.0,0.2946555054380185,0.1163445886435476,0.0,0.3409253351953547,0.8379870162846085,0.0,0.0963794509820724,2.857393447807429,0.0,0.9970819511976335,-0.0763386048858627,-0.25881904510252085,-0.9659258262890684,0.9749279121818238,-0.22252093395631437
9155775,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9155775.html,0.0,Schönes Zimmer in 3er WG,600.0,25.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-07-12,14,"Freienwalder Straße 8, 13359, Berlin",Berlin,WG-Gesucht,52.5565587,13.391116,2022-12-10,2023-01-15,1,485.0,0.0,0.0,0.0,0.0,13359.0,1.0,sanierter Altbau,0.0,,,no_answer,1.0,gute Parkmöglichkeiten,90.0,,0.0,WG,22.0,25.0,Egal,20.0,40.0,,no_answer,,,no_answer,20.0,16.166666666666668,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tue,36,90days,0.0,0.0,0.0,30_60,0.2777777777777778,0.0,6.209397324975329,0.6490314551861853,0.0,0.0157340229014546,0.0266410857814973,0.0033797418263891,0.6025378042465274,0.0,0.284800170279577,0.2130139578384015,0.16350820125213,0.0632471671413903,0.0,0.0396160002396288,0.0015707259852173,0.2402803488691539,0.5281310867496434,0.2928179853415705,1.7356319850664408,0.2453003942037602,0.0597333338681836,2.452335114724724,1.0,0.0,1.1593877038319635,0.0467980655678463,0.0,0.0612017907689137,3.362202472018167,0.0,0.2606761365518301,6.891386440540436,0.0,0.981392776983658,-0.19201098219712398,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.22252093395631437
9768916,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9768916.html,0.0,Spacious room in 4 bedrroms apartment in Neukölln/Xberg.,650.0,25.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-07-12,13,"Karl Kunger Str, 12435, Berlin",Berlin,WG-Gesucht,52.4880698,13.4525962,2023-01-12,2023-02-26,1,525.0,0.0,0.0,0.0,400.0,12435.0,1.0,sanierter Altbau,1.0,möbliert,,Gasheizung,2.0,no_answer,84.0,Rauchen nicht erwünscht,0.0,WG,35.0,45.0,Egal,0.0,99.0,,no_answer,,,no_answer,15.476190476190476,12.5,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,45,90days,1.0,0.0,0.0,20_100,0.2976190476190476,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25881904510252085,-0.9659258262890684,0.9749279121818238,-0.22252093395631437
9769012,https://www.wg-gesucht.de/wg-zimmer-in-Berlin.9769012.html,0.0,Room for rent - Prenzlauerberg,600.0,17.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-07-12,14,"Osteestraße 46,, 10409",Berlin,WG-Gesucht,52.54477133029716,13.439222965503877,2023-01-06,2023-04-22,1,485.0,0.0,0.0,0.0,500.0,10409.0,1.0,no_answer,2.0,möbliert,,no_answer,2.0,no_answer,50.0,Rauchen auf dem Balkon erlaubt,0.0,WG,23.0,,Egal,0.0,99.0,,no_answer,,,no_answer,24.0,19.4,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,106,180days,1.0,0.0,0.5,20_100,0.34,0.0,5.365703282575498,0.1580521533295859,0.0914991530823258,0.0091670795292403,0.2746534006627275,0.081901488292919,0.1430714697881911,5.03328646608298e-18,0.4485700692765298,0.0838195058022106,0.0428020175047199,0.4271178821170078,0.0,0.0589527175318046,0.0521102811748901,0.058601188246731,0.2494558790743482,0.3674167137403157,0.7613742672965644,0.2625537891076903,0.0117447769320034,0.5871225950266971,0.0,0.0,3.7813917713109095,0.0,0.0,0.4443321625946836,1.4738657264288055,0.0,0.2766225152940205,5.48105339501079,0.0,0.7615518325747379,0.6481040088612773,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.22252093395631437
9488606,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9488606.html,0.0,Room going in lovely shared flat in Prenzlauer Berg! Flexiable Dates!,650.0,24.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-07-12,14,"Danziger Strasse 69, 10435, Berlin",Berlin,WG-Gesucht,52.539556,13.4234079,2022-12-07,2023-03-30,1,525.0,0.0,0.0,0.0,650.0,10435.0,1.0,Altbau,1.0,möbliert,,no_answer,2.0,schlechte Parkmöglichkeiten,100.0,Rauchen auf dem Balkon erlaubt,0.0,WG,25.0,29.0,Egal,25.0,35.0,,no_answer,,,no_answer,19.5,15.75,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tue,113,180days,1.0,0.0,0.5,30_40,0.24,0.0,4.415184039066752,0.3114417851015186,0.0,0.1307437140223144,0.0,0.2085061125854467,0.6014287640876462,9.814181413953516e-21,2.5967027218719743,0.1903264847214114,0.1275382585331982,0.0838714692619299,0.0,0.1249920409416934,0.1319120706951842,0.0983056100786565,0.0257733889550583,0.4532495862202417,0.2400904988539103,0.5184480173353598,0.0,0.1454045717962988,6.0,0.0,7.778937003523954,0.0,0.0,0.5284790429413728,0.3106556093313568,0.0,0.0791006892775947,6.187850410379578,0.0,0.8654370444607641,0.5010176863894301,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.22252093395631437
9767769,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9767769.html,0.0,Schönes WG Zimmer zur Zwischenmiete in Kreuzberg vom 15.12 oder 22.12 - 22.1,650.0,23.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,14,"Urbanstraße, 10967, Berlin",Berlin,WG-Gesucht,52.4908889,13.4166306,2022-12-22,2023-01-22,1,520.0,130.0,0.0,0.0,810.0,10967.0,1.0,Altbau,4.0,möbliert,,Zentralheizung,5.0,no_answer,74.0,Rauchen nicht erwünscht,0.0,WG,31.0,,Egal,0.0,99.0,,no_answer,,,no_answer,17.56756756756757,14.054054054054054,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,31,90days,1.0,0.0,0.0,20_100,0.3108108108108108,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.22252093395631437
7983295,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7983295.html,0.0,Möbliertes Zimmer im Herzen Prenzlauer Berg's,450.0,18.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,15,"Chodowieckistraße, 10405, Berlin",Berlin,WG-Gesucht,52.5369819,13.4280565,2023-01-04,2023-08-30,1,300.0,150.0,0.0,0.0,200.0,10405.0,1.0,Mehrfamilienhaus,2.0,möbliert,,Zentralheizung,1.0,no_answer,68.0,Rauchen nicht erwünscht,0.0,WG,20.0,60.0,Frau,20.0,60.0,1954.0,no_answer,,9.0,no_answer,13.235294117647058,8.823529411764707,1.0,5.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tue,238,270days,1.0,0.0,0.0,30_100,0.2647058823529412,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865471,-0.707106781186548,0.9749279121818238,-0.22252093395631437
9768984,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9768984.html,0.0,WG Zimmer in gemütlichem Neubau am Rand vom Prenzelberg,750.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,15,"Prenzlauer Promenade 49, 13089, Berlin",Berlin,WG-Gesucht,52.562947,13.4278308,2023-02-01,2023-07-15,1,606.0,0.0,0.0,0.0,1400.0,13089.0,1.0,Neubau,2.0,möbliert,,no_answer,1.0,gute Parkmöglichkeiten,61.0,Rauchen auf dem Balkon erlaubt,0.0,WG,24.0,24.0,Egal,18.0,35.0,2022.0,no_answer,,,no_answer,24.59016393442623,19.868852459016395,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,164,180days,1.0,0.0,0.5,20_40,0.21311475409836064,0.0,6.968551636634192,0.0007182280484918,0.0042918330599146,0.0097024057309944,0.4777168680615956,0.1016834220271435,0.4749714949143459,0.0,0.0596544945955856,0.0,0.0158884915222534,0.0071903263350501,0.0,0.0021669178903781,0.0015459224445539,0.0130713075831894,0.3043098887235083,0.3563768016696779,0.6249699547354074,0.0020710762010294,1.054467653950926,0.0021803987927144,0.0,0.0,1.8882141345193155,0.0,0.0,0.0163922203373648,1.558221269039258,0.0,0.0976575832835427,2.8699916468727835,0.0,0.9269033621896194,0.37530008947717974,-0.7071067811865471,-0.707106781186548,0.9749279121818238,-0.22252093395631437
9769024,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Haselhorst-Spandau.9769024.html,0.0,"WG-Zimmer für Studenten, Auszubildende, alleinstehende Berufstätige",650.0,23.0,1.0,3.0,1.0,0.0,2.0,0.0,2022-07-12,14,"Gartenfelder Straße 82, 13599, Berlin",Berlin,WG-Gesucht,52.5439342,13.241835,2022-12-15,2023-12-15,1,450.0,200.0,0.0,0.0,800.0,13599.0,1.0,Mehrfamilienhaus,1.0,möbliert,,no_answer,5.0,schlechte Parkmöglichkeiten,78.0,,0.0,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,25.0,17.307692307692307,2.0,7.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,365,540days,1.0,0.0,0.0,20_100,0.2948717948717949,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844387,0.9749279121818238,-0.22252093395631437
9769081,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9769081.html,0.0,Schönes WG-Zimmer + Arbeitsplatz im Prenzlauer Berg,530.0,12.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,15,"Immanuelkirchstraße 30, 10405, Berlin",Berlin,WG-Gesucht,52.5328896,13.4234079,2023-01-04,2023-02-14,1,430.0,100.0,0.0,0.0,100.0,10405.0,1.0,Altbau,3.0,möbliert,,no_answer,,no_answer,98.0,Rauchen nicht erwünscht,0.0,WG,44.0,47.0,Frau,30.0,65.0,,no_answer,,,no_answer,10.816326530612244,8.775510204081632,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,41,90days,1.0,0.0,0.0,40_100,0.12244897959183673,0.0,3.854043024771143,0.0506101609690334,0.0,0.106759849486095,0.0015517769639732,0.1262424290726399,0.9345401310732068,2.449963542258686e-18,2.526288036764152,0.0226874731169901,0.0898987491863589,0.0683625677931538,0.0,0.1066570576709111,0.0968867775062939,0.2011756481835755,0.0289808633870918,0.4116898566432643,0.0815734320052671,0.4319865365412648,0.0,0.0024518789829364,6.0,0.0,3.619273918093212,0.1330468248573538,0.0,0.494259797072539,0.1702529903797519,0.0,0.3635526354994461,5.847055809226203,0.0,0.8282890896181211,0.5603009762793424,-0.7071067811865471,-0.707106781186548,0.9749279121818238,-0.22252093395631437
9357563,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.9357563.html,0.0,Wildes WG-Zimmer mit Parkblick,600.0,22.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,15,"Kielblockstraße 1, 10367, Berlin",Berlin,WG-Gesucht,52.5191423,13.4793409,2022-12-21,2023-03-31,1,485.0,0.0,0.0,0.0,500.0,10367.0,1.0,sanierter Altbau,1.0,möbliert,,no_answer,2.0,schlechte Parkmöglichkeiten,70.0,Rauchen nicht erwünscht,0.0,WG,29.0,,Frau,20.0,35.0,,no_answer,,,no_answer,17.142857142857142,13.857142857142858,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,100,180days,1.0,0.0,0.0,30_40,0.3142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865471,-0.707106781186548,0.9749279121818238,-0.22252093395631437
8244360,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8244360.html,0.0,Suche Mitbewohner M/W/D,650.0,25.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-07-12,15,"Wildenbruchstraße, 12045, Berlin",Berlin,WG-Gesucht,52.4822791,13.4408998,2023-01-01,,1,500.0,150.0,0.0,0.0,1500.0,12045.0,1.0,Altbau,4.0,teilmöbliert,,Zentralheizung,2.0,schlechte Parkmöglichkeiten,94.0,Rauchen im Zimmer erlaubt,0.0,WG,34.0,34.0,Egal,18.0,99.0,,no_answer,,,no_answer,13.829787234042554,10.638297872340425,2.0,7.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Tue,730,plus540days,0.5,0.0,0.75,20_100,0.26595744680851063,0.0,3.359675914234228,0.4341154598618944,0.012884266795262,0.006225211401118,0.1277178292153627,0.5818866137213212,0.7584361591659192,0.0001105040340885,1.8322863075978848,0.6390418735152047,0.1350718597850118,0.0493453172535889,0.0,0.0528908871873815,0.022796953841947,0.0300797180098066,3.405606594303446,0.2782550572613465,3.400576813488922,0.5785573786872413,0.0,0.0012175474705185,4.0,0.0,0.0,0.9711021394211264,0.0,0.5094555259766846,0.9370774993093838,2.464161746332497e-11,0.0401883390392104,9.792958842330098,0.0,-0.42195575641893823,0.9066164236461424,-0.7071067811865471,-0.707106781186548,0.9749279121818238,-0.22252093395631437
8134258,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8134258.html,0.0,One flatmate wanted in a two-people WG by the Canal,590.0,15.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,16,"Kiehlufer 41, 12059, Berlin",Berlin,WG-Gesucht,52.4859635,13.4432987,2022-12-07,2023-02-28,1,530.0,60.0,0.0,200.0,1200.0,12059.0,1.0,sanierter Altbau,4.0,möbliert,,Gasheizung,5.0,Bewohnerparken,67.0,Rauchen nicht erwünscht,0.0,WG,35.0,40.0,Egal,0.0,99.0,1910.0,Verbrauchsausweis,98.0,,gas,17.611940298507463,15.82089552238806,4.0,5.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Tue,83,90days,1.0,0.0,0.0,20_100,0.22388059701492538,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.9749279121818238,-0.22252093395631437
9769158,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.9769158.html,0.0,Short term cozy room with nice cat and nice roommates,440.0,20.0,1.0,4.0,1.0,1.0,2.0,0.0,2022-07-12,16,"Siegburger Straße, 14197, Berlin",Berlin,WG-Gesucht,52.4774312,13.3161508,2022-12-22,2023-02-13,1,355.0,0.0,0.0,0.0,50.0,14197.0,1.0,Doppelhaus,0.0,möbliert,,Zentralheizung,5.0,gute Parkmöglichkeiten,121.0,Rauchen nicht erwünscht,0.0,WG,27.0,28.0,Egal,0.0,99.0,,no_answer,,,no_answer,14.545454545454545,11.735537190082646,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,53,90days,1.0,0.0,0.0,20_100,0.1652892561983471,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.9749279121818238,-0.22252093395631437
9769083,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg-Marzahn.9769083.html,0.0,WG-Zimmer (14qm) in 3 Zimmer Wohnung,500.0,14.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,16,"Märkische Allee, 12681, Berlin",Berlin,WG-Gesucht,52.5281592,13.5369675,2023-03-01,,1,294.0,206.0,0.0,0.0,852.0,12681.0,1.0,Plattenbau,6.0,teilmöbliert,,no_answer,7.0,gute Parkmöglichkeiten,76.0,,0.0,WG,,,Frau,19.0,29.0,,no_answer,,,no_answer,13.157894736842104,7.7368421052631575,2.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,730,plus540days,0.5,0.0,0.0,20_30,0.18421052631578946,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.9749279121818238,-0.22252093395631437
7190736,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7190736.html,0.0,ROOM IN NEUKÖLLN!,200.0,15.0,1.0,2.0,1.0,1.0,0.0,0.0,2022-07-12,16,"Silbersteinstraße, 12051, Berlin",Berlin,WG-Gesucht,52.4674456,13.4405647,2022-12-14,2022-12-31,1,162.0,0.0,0.0,0.0,100.0,12051.0,1.0,sanierter Altbau,1.0,,,no_answer,,no_answer,55.0,Rauchen nicht erwünscht,0.0,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,7.2727272727272725,5.890909090909091,1.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,17,30days,0.0,0.0,0.0,20_100,0.2727272727272727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,0.9749279121818238,-0.22252093395631437
7977221,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-BergmannKiez--Kreuzberg.7977221.html,0.0,Zimmer in gemütlicher Wohnung im Bergmannkiez,400.0,11.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-07-12,16,"Bergmannstrasse 2, 10961, Berlin",Berlin,WG-Gesucht,52.4898518,13.3877477,2023-01-06,2023-04-30,1,350.0,50.0,0.0,0.0,400.0,10961.0,1.0,sanierter Altbau,3.0,teilmöbliert,,no_answer,12.0,Bewohnerparken,55.0,Rauchen nicht erwünscht,0.0,WG,30.0,45.0,Frau,30.0,45.0,1908.0,Verbrauchsausweis,,9.0,distant district heating,14.545454545454545,12.727272727272727,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tue,114,180days,0.5,0.0,0.0,40_60,0.2,0.0,1.5525706415978489,0.0806112978778698,0.0,0.0169496148005258,0.6176226732748927,0.5511222129285209,1.5841505237587286,0.0406749326256455,3.369698932434101,0.5010207216935235,0.1346164065044018,2.5975939167038347e-11,0.0,0.0557668987391651,0.0472698037386327,0.2617805341157734,2.5046720642357645,0.816688754010664,1.4776003682549246,0.7190757043659837,0.0,0.024618169290594,2.0,0.0,2.3052373036261,3.839863009205499,0.0,0.5493873688533922,0.2444389172425282,0.0,0.1813762086594923,4.898511078331891,0.0,-0.6282595994443507,-0.7780037761515198,-0.8660254037844383,-0.5000000000000003,0.9749279121818238,-0.22252093395631437
