id,url,commercial_landlord,title,price_euros,size_sqm,available_rooms,capacity,available_spots_wg,male_flatmates,female_flatmates,diverse_flatmates,published_on,published_at,address,city,crawler,latitude,longitude,available_from,available_to,details_searched,cold_rent_euros,mandatory_costs_euros,extra_costs_euros,transfer_costs_euros,schufa_needed,deposit,zip_code,home_total_size,smoking,wg_possible,building_type,building_floor,furniture,kitchen,heating,public_transport_distance,parking,type_offer_simple,min_age_flatmates,max_age_flatmates,gender_searched,min_age_searched,max_age_searched,construction_year,energy_certificate,energy_usage,energy_efficiency_class,heating_energy_source,price_per_sqm_warm,price_per_sqm_cold,number_languages,internet_speed,toilet,internet_dsl,internet_wlan,internet_flatrate,shower_type_badewanne,shower_type_dusche,floor_type_dielen,floor_type_parkett,floor_type_laminat,floor_type_teppich,floor_type_fliesen,floor_type_pvc,floor_type_fußbodenheizung,extras_waschmaschine,extras_spuelmaschine,extras_terrasse,extras_balkon,extras_garten,extras_gartenmitbenutzung,extras_keller,extras_aufzug,extras_haustiere,extras_fahrradkeller,extras_dachboden,languages_deutsch,languages_englisch,wg_type_studenten,wg_type_keine_zweck,wg_type_maenner,wg_type_business,wg_type_wohnheim,wg_type_vegetarisch_vegan,wg_type_alleinerziehende,wg_type_funktionale,wg_type_berufstaetigen,wg_type_gemischte,wg_type_mit_kindern,wg_type_verbindung,wg_type_lgbtqia,wg_type_senioren,wg_type_inklusive,wg_type_wg_neugruendung,tv_kabel,tv_satellit,days_since_2022,day_of_week_publication,days_available,rental_length_term,furniture_numerical,kitchen_numerical,smoking_numerical,age_category_searched,room_size_house_fraction,flat_with_kids,km_to_centroid,comfort_leisure_spots,comfort_warehouse,activities_education,mobility_public_transport_bus,activities_economic,comfort_industrial,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,activities_supermarket,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_street_secondary,mobility_public_transport_rail,activities_retail,social_life_night_life,comfort_green_natural,comfort_railway,mobility_bike_infraestructure,comfort_green_forests,mobility_street_primary,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,activities_post,comfort_green_parks,comfort_street_motorway,sin_degrees_to_centroid,cos_degrees_to_centroid,sin_published_at,cos_published_at,sin_day_week_int,cos_day_week_int
9868493,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte--Kreuzberg.9868493.html,0.0,Voll möbliertes Zimmer mitten in Berlin,580,13,1.0,4,1,1,2,0,2023-02-04,9,"Engelbecken, 10179, Berlin",Berlin,WG-Gesucht,52.50582905,13.418327983529672,2023-03-15,2023-09-30,1,380.0,150.0,50.0,0.0,1.0,580.0,10179.0,125.0,,1.0,sanierter Altbau,5.0,möbliert,,Gasheizung,2.0,no_answer,WG,43.0,46.0,Frau,25.0,65.0,1899.0,no_answer,,,no_answer,18.56,12.16,1.0,7.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,399,Sat,199,270days,1.0,0.0,0.0,30_100,0.104,0.0,1.2059304330923206,0.3551238611554844,0.0152172241131467,0.0706890649465995,0.2307037064570914,0.2177372588991432,1.3248952055747836,1.219279753149436e-06,0.5431337321710556,11.861184912521898,0.3498740816402284,0.0002577946538451,0.0,0.0874691473889247,0.0814046525755185,0.066348525127557,1.3381941520164604,0.6160181880103369,2.8864888702618066,0.2851265013166134,0.5732227513103713,0.1950594055459747,3.0,0.0,5.335043466869273e-05,1.712413475721112,0.0,0.0833708286065511,1.3058788672045578,0.0231234096251627,0.1841703958106964,8.386006869658683,0.0,0.30508826388965526,0.9523240788916325,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333
9467944,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9467944.html,0.0,unbefristet - 20-25 j. Mitbewohnerin gesucht für ein möbliertes Zimmer in 3er WG in Kreuzberg,630,13,1.0,3,1,0,2,0,2023-02-04,9,"Böckhstraße 26, 10967, Berlin",Berlin,WG-Gesucht,52.4929861,13.4209704,2023-02-04,2023-02-28,1,,0.0,0.0,0.0,1.0,0.0,10967.0,72.0,Rauchen nicht erwünscht,1.0,sanierter Altbau,4.0,möbliert,,no_answer,1.0,no_answer,WG,20.0,20.0,Frau,20.0,25.0,,no_answer,,,no_answer,26.25,,2.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,Sat,24,30days,1.0,0.0,0.0,30_30,0.18055555555555555,0.0,1.6393052210461974,0.1220897973430815,0.0,0.0609648317848251,0.2697903647267066,0.7180088087590326,0.1209435234549577,1.9512696408969018e-05,3.0954385279541747,1.0497882961267255,0.1691723035118854,1.5652661772384962e-06,0.0,0.0618802157054305,0.0856240481616018,0.2238065089021109,6.04923758202429,0.5366631050465881,1.4843049500514722,0.6719851604252025,0.0,0.0288528151177849,4.0,0.0,0.0,0.0208723041666816,0.0,0.4297190272696859,0.4701209904658239,4.4289187652421654e-10,0.3502907372766465,7.695805244803297,0.0,-0.44672114740826746,0.8946732456367747,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333
9868554,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9868554.html,0.0,YOUR FULLY FURNISHED APARTMENT LOCATED IN BERLIN,600,20,1.0,3,1,1,1,0,2023-02-04,9,"Wichertstrasse 4, 10439, Berlin",Berlin,WG-Gesucht,52.5501851,13.4153076,2023-03-01,,1,,0.0,0.0,0.0,1.0,0.0,10439.0,,Rauchen auf dem Balkon erlaubt,1.0,no_answer,,"möbliert, teilmöbliert",,no_answer,,no_answer,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,,,2.0,,,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,399,Sat,730,plus540days,0.5,0.0,0.5,20_100,,0.0,5.43480097267093,0.0818072395843572,0.0,0.0814217541251206,0.0226239011132469,0.3217687839676495,0.3114431954636437,0.0,2.2211028426945925,2.9916488936004693,0.1745255496606602,0.0017792451076538,0.0,0.1060439552716127,0.0770640780459805,0.2872205751240465,0.0008755626426257,0.3792847530412031,2.337130473911176,0.4351069059228172,0.0,2.677370910693969,2.0,0.0,2.281901404166172,0.0,0.0,0.5432781234461617,0.1398380296494153,0.0,0.4709217882495236,5.568567187012006,0.0,0.9665221440102132,0.2565832128918433,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333
9868444,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9868444.html,0.0,Hey biete hier 1 Zimmer zur Vermietung an,500,15,1.0,2,1,0,1,0,2023-02-04,7,"Brehmestraße 12, 13187, Berlin",Berlin,WG-Gesucht,52.5629668,13.3961107,2023-02-05,2023-05-05,1,400.0,100.0,0.0,0.0,1.0,0.0,13187.0,39.0,,1.0,sanierter Altbau,0.0,,,Gasheizung,3.0,no_answer,WG,21.0,40.0,Frau,21.0,40.0,,no_answer,,9.0,gas,25.641025641025642,20.512820512820515,1.0,6.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,399,Sat,89,90days,0.0,0.0,0.0,30_60,0.38461538461538464,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9659258262890685,-0.2588190451025207,-0.78183148246803,0.6234898018587333
9868456,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9868456.html,0.0,"WG Zimmer in Neukölln mit Garten, nahe S-Bahn ab sofort",400,8,1.0,3,1,2,0,0,2023-02-04,7,"Steinbockstraße 24, 12057, Berlin",Berlin,WG-Gesucht,52.4710222,13.4683874,2023-02-04,,1,,0.0,0.0,0.0,1.0,250.0,12057.0,80.0,Rauchen nicht erwünscht,1.0,no_answer,1.0,möbliert,,no_answer,1.0,no_answer,WG,,,Frau,0.0,99.0,,no_answer,,,no_answer,15.0,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,Sat,730,plus540days,1.0,0.0,0.0,20_100,0.1,0.0,5.642681366107067,0.6391818966230944,0.0021459165299573,3.1554919189753807e-06,0.2062405576203176,0.0348616597809549,0.1490590309181459,7.694937043461594e-12,0.1807920685389707,2.9985792802662186,0.0106185175584299,0.0005044414527459,0.0,0.0008085008657552,0.000306350049304,0.0029166029543864,3.452473615292253,0.2676319153768273,0.0215509428482682,0.0021675406584672,0.0,1.3197353396554603,0.0,0.0,0.0004190089110247,0.8053418321580158,0.0,0.0582969247094084,2.2999373404752634,0.0,0.1589295735718481,3.8439234302507255,0.0022082769062509,-0.42435061356895015,0.9054979606623392,0.9659258262890685,-0.2588190451025207,-0.78183148246803,0.6234898018587333
9868418,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9868418.html,0.0,Gemütliches Zimmer in einer entspannter WG,500,20,1.0,2,1,1,0,0,2023-02-04,2,"Oranienstraße, 10999, Berlin",Berlin,WG-Gesucht,52.4997334,13.4248997,2023-03-01,,1,,0.0,0.0,0.0,1.0,0.0,10999.0,,,1.0,no_answer,,,,no_answer,,no_answer,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,Sat,730,plus540days,0.0,0.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844386,-0.78183148246803,0.6234898018587333
7432830,https://www.wg-gesucht.de/wg-zimmer-in-Berlin.7432830.html,0.0,Nice Room free for 2 month in Prenzlauer Berg,550,20,1.0,2,1,0,1,0,2023-02-04,2,"Ahlbeckerstraße 21,, 10437",Berlin,WG-Gesucht,52.5439589,13.4260112,2023-02-06,2023-04-30,1,,0.0,0.0,0.0,1.0,0.0,10437.0,65.0,,1.0,Altbau,3.0,,,no_answer,2.0,Bewohnerparken,WG,20.0,30.0,Egal,18.0,50.0,,no_answer,,,no_answer,16.923076923076923,,4.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,Sat,83,90days,0.0,0.0,0.0,20_60,0.3076923076923077,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844386,-0.78183148246803,0.6234898018587333
8954068,https://www.wg-gesucht.de/wg-zimmer-in-Berlin.8954068.html,0.0,WG Zimmer mit Aussicht in Friedrichshain,700,45,1.0,4,1,1,2,0,2023-02-04,1,"Revaler Straße,, 10243",Berlin,WG-Gesucht,52.5086518,13.4504693,2023-04-03,2024-04-03,1,600.0,100.0,0.0,0.0,1.0,550.0,10243.0,180.0,Rauchen auf dem Balkon erlaubt,1.0,sanierter Altbau,4.0,teilmöbliert,,no_answer,5.0,Bewohnerparken,WG,21.0,28.0,Egal,20.0,29.0,,no_answer,,,no_answer,15.555555555555555,13.333333333333334,1.0,5.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,Sat,366,540days,0.5,0.0,0.5,30_30,0.25,0.0,3.356486980775146,0.0018304901457185,0.4705888455837819,0.0380742680745668,0.1978982345659868,0.564389058534427,0.8931851242874406,0.0013219330198489,1.204772693402397,3.332436583741279,0.2042174342540202,0.011512324483937,0.0,0.0932800926041983,0.090910115772414,0.003989561219365,0.059401084999654,0.5520276965831515,1.399092593932206,0.6656622845162478,0.0,2.864759669471632,2.0,0.0,3.594836477986287,0.0,0.0,0.3928132243974671,0.3873480310770735,0.0040384644154181,0.3402144761647213,3.1763506512097144,0.0,0.14044620105742286,0.9900883115200065,0.2588190451025208,0.9659258262890684,-0.78183148246803,0.6234898018587333
9868426,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Wittenau.9868426.html,0.0,Fully clean furnished bedroom apartment located at the main center of the ciry in Mitte,400,14,1.0,2,1,0,1,0,2023-02-04,4,"Bugenhagenstraße 10551, 10551, Berlin",Berlin,WG-Gesucht,52.5282746,13.3387376,2023-02-04,,1,,0.0,0.0,0.0,1.0,800.0,10551.0,140.0,Rauchen im Zimmer erlaubt,1.0,Neubau,1.0,möbliert,,Gasheizung,5.0,eigener Parkplatz,WG,18.0,60.0,Egal,18.0,60.0,,no_answer,,,no_answer,5.714285714285714,,2.0,7.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,Sat,730,plus540days,1.0,0.0,0.75,20_100,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333
7116098,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7116098.html,0.0,"Bergmann Kiez Helles, schönes Zimmer",950,29,1.0,2,1,1,0,0,2023-02-03,19,"Bergmannstraße, 10961, Berlin",Berlin,WG-Gesucht,52.490043,13.3871423,2023-04-01,2024-12-31,1,850.0,50.0,50.0,0.0,1.0,1700.0,10961.0,105.0,Rauchen nicht erwünscht,1.0,sanierter Altbau,1.0,möbliert,,Gasheizung,4.0,gute Parkmöglichkeiten,WG,20.0,35.0,Frau,20.0,35.0,1885.0,no_answer,,8.0,gas,18.095238095238095,16.19047619047619,4.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,Fri,640,plus540days,1.0,0.0,0.0,30_40,0.2761904761904762,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890685,0.25881904510252035,-0.9749279121818237,-0.22252093395631461
9867685,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.9867685.html,0.0,Mitbewohnerin in FU-Nähe gesucht :),520,21,1.0,2,1,1,0,0,2023-02-03,18,"Glauberstraße, 12209, Berlin",Berlin,WG-Gesucht,52.4162934,13.3286994,2023-03-01,,1,350.0,170.0,0.0,0.0,1.0,750.0,12209.0,,Rauchen nicht erwünscht,1.0,Mehrfamilienhaus,2.0,teilmöbliert,,Zentralheizung,,no_answer,WG,24.0,24.0,Frau,23.0,28.0,,no_answer,,,no_answer,,,2.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,Fri,730,plus540days,0.5,0.0,0.0,30_30,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,-0.9749279121818237,-0.22252093395631461
9867879,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-12059-Berlin-Neukoelln.9867879.html,0.0,Sehr ruhiges und geräumiges Zimmer,550,30,1.0,2,1,1,0,0,2023-02-03,19,"Stuttgarterstraße, 12059, Berlin",Berlin,WG-Gesucht,52.4792097,13.4472301,2023-02-03,2023-03-01,1,500.0,50.0,0.0,0.0,1.0,0.0,12059.0,80.0,Rauchen auf dem Balkon erlaubt,1.0,Altbau,2.0,teilmöbliert,,Fernwärme,1.0,gute Parkmöglichkeiten,WG,30.0,,Egal,0.0,99.0,,Verbrauchsausweis,,9.0,distant district heating,13.75,12.5,2.0,7.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,Fri,26,30days,0.5,0.0,0.5,20_100,0.375,0.0,3.921726092693909,0.2975750988229402,1.5575761437161535,0.0046089380948155,0.1205713099109941,0.1175197341734941,5.516485578610146,8.542485672525182e-06,0.5318696954727378,0.5482919810472441,0.1036050823856612,0.084587636995765,0.0,0.0470002240933124,0.0285460529349836,0.1780294718119153,3.054937673526721,0.2436797623000384,6.374386912007688,0.3457323296973419,0.0,0.1215847900134759,3.0,0.0,5.731443180788684e-08,0.1478975083009638,0.0,0.2788032162483917,0.7407599498251674,0.0,0.119208526131811,8.861275229042093,0.0,-0.43573163372766804,0.9000766319425346,-0.9659258262890685,0.25881904510252035,-0.9749279121818237,-0.22252093395631461
9867932,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9867932.html,0.0,schönes Zimmer zur Untermiete,550,17,1.0,3,1,0,2,0,2023-02-03,20,"Riehlstraße 16, 14057, Berlin",Berlin,WG-Gesucht,52.5090632,13.2861659,2023-03-05,2023-04-05,1,450.0,100.0,0.0,0.0,1.0,550.0,14057.0,66.0,Rauchen nicht erwünscht,1.0,Altbau,0.0,möbliert,,Zentralheizung,4.0,gute Parkmöglichkeiten,WG,26.0,42.0,Egal,1.0,99.0,,no_answer,,,no_answer,25.0,20.454545454545453,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,Fri,31,90days,1.0,0.0,0.0,20_100,0.25757575757575757,0.0,7.976524158345971,0.0272155734313574,0.0,0.0278036441628346,0.67492569372792,0.0130713075831894,0.3296790735487841,0.0013195578901934,0.3563378568560121,0.4304412655695482,0.0432416107696397,0.0,0.0,0.0289688820277395,0.0309449572846399,0.0013516714467239,3.386385388610192,0.7782777878947159,0.1081104938000487,0.0843507606497875,0.0,1.5315579449721817,0.0,0.0,1.8059560989077457,6.135300918242852,0.0,0.1420876630587906,0.2472387639220813,6.900159556934391e-09,0.1888363559630026,1.429323971438871,1.5520022400947482,0.05830068403819183,-0.9982990685364176,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461
9867894,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9867894.html,0.0,Room in Kreuzberg,180,17,1.0,2,1,1,0,0,2023-02-03,20,"Urbanstraße 87, 10967, Berlin",Berlin,WG-Gesucht,52.4887605,13.4233995,2023-02-13,2023-02-21,1,,0.0,0.0,0.0,1.0,90.0,10967.0,60.0,Rauchen überall erlaubt,1.0,no_answer,,,,no_answer,,Bewohnerparken,WG,,,Egal,0.0,99.0,,no_answer,,,no_answer,6.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,Fri,8,30days,0.0,0.0,1.0,20_100,0.2833333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461
9867974,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9867974.html,1.0,"Kuscheliges, modernes Zimmer im Herzen von Berlin",850,20,1.0,3,1,2,0,0,2023-02-03,20,"Paulsborner Str 15, 10709, Berlin",Berlin,WG-Gesucht,52.4959585,13.3020077,2023-08-01,2024-07-31,1,,0.0,0.0,0.0,1.0,1000.0,10709.0,110.0,Rauchen nicht erwünscht,1.0,Neubau,6.0,möbliert,,no_answer,2.0,gute Parkmöglichkeiten,WG,20.0,30.0,Frau,20.0,30.0,,no_answer,,,no_answer,23.181818181818183,,2.0,7.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,398,Fri,365,540days,1.0,0.0,0.0,30_40,0.18181818181818182,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461
9562107,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9562107.html,0.0,Möbliertes Zimmer zur befristeten Untermiete in Charlottenburg,850,14,1.0,3,3,0,0,0,2023-02-03,20,"Spandauer Damm, 14059, Berlin",Berlin,WG-Gesucht,52.5189313,13.2886085,2023-03-01,2024-02-29,1,,0.0,0.0,0.0,1.0,850.0,14059.0,101.0,Rauchen nicht erwünscht,1.0,Mehrfamilienhaus,,möbliert,,Zentralheizung,1.0,gute Parkmöglichkeiten,WG,,,Egal,0.0,99.0,,Verbrauchsausweis,108.0,5.0,eletricity,25.247524752475247,,2.0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,398,Fri,365,540days,1.0,0.0,0.0,20_100,0.13861386138613863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461
9429039,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9429039.html,0.0,Sublet / Untermiete | Mitte | Beautiful furnished room in a wonderful old building and unbeatable central location,790,21,1.0,3,1,1,1,0,2023-02-03,20,"Linienstraße 116, 10115, Berlin",Berlin,WG-Gesucht,52.5273012,13.391896,2023-02-25,2023-04-15,1,520.0,270.0,0.0,0.0,1.0,600.0,10115.0,83.0,Rauchen auf dem Balkon erlaubt,1.0,sanierter Altbau,1.0,möbliert,,no_answer,1.0,no_answer,WG,20.0,27.0,Frau,20.0,30.0,,no_answer,,,no_answer,28.55421686746988,18.795180722891565,2.0,6.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,Fri,49,90days,1.0,0.0,0.5,30_40,0.25301204819277107,0.0,3.0530378813931502,0.1002378496130259,0.0,0.0864019766670866,0.32818709763684,0.1740259635423528,0.0006639376984903,1.060647904842198e-14,3.4968243956747176,0.011343736558495,0.1854534558116965,0.3357205689548386,0.0,0.1933893580434988,0.0543924441298152,0.0737987604437537,2.735008261273693,0.9117540253110006,0.0,0.7902582035295109,0.0085836661198292,2.528354002224119,1.0,0.0,1.5820066500670518e-05,0.2717600575244187,0.0,0.3826313801372165,0.1908399117045145,0.0666529527490993,0.1785279424270339,6.1606886025787695,0.0,0.9261984500868093,-0.37703637895671566,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461
9868026,https://www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9868026.html,0.0,helle und geräumige WG zentral gelegen,510,18,1.0,2,1,1,0,0,2023-02-03,20,"Jablonskistraße 5, 10405, Berlin",Berlin,WG-Gesucht,52.5357693,13.4298688,2023-02-22,,1,480.0,30.0,0.0,0.0,1.0,600.0,10405.0,60.0,Rauchen auf dem Balkon erlaubt,1.0,sanierter Altbau,2.0,möbliert,,Zentralheizung,,eigener Parkplatz,WG,,,Egal,18.0,40.0,,no_answer,,,no_answer,17.0,16.0,3.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,398,Fri,730,plus540days,1.0,0.0,0.5,20_60,0.3,0.0,4.201737691195599,0.0185773140234118,0.0016758654464808,0.1075813192799655,0.0002394093494972,0.0750679174833014,1.0355156732032076,1.4490424482197162e-16,0.6701385242992361,0.2016702212799064,0.0535086602634273,0.1479715404493982,0.0,0.0975302322526362,0.0964406840893662,0.2403808119285141,2.734879062466913e-06,0.3801921254263044,0.2380573125611879,0.2580556757790793,0.0,0.0443196372787532,0.0,0.0,5.484644781194403,0.0,0.0,0.7013970754365595,0.2091669033146764,0.0,0.2598677846030979,5.77428864582499,0.0,0.7750851300809005,0.6318568201162932,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461
